Filename,start_date,end_date,mid_date,POINT_1_VELOCITY,POINT_2_VELOCITY,POINT_3_VELOCITY,POINT_4_VELOCITY
2021-12-28_2022-01-09_S1A_S1A.tif,2021-12-28,2022-01-09,2022/01/03,,,,
2018-07-04_2018-07-10_S1B_S1A.tif,2018-07-04,2018-07-10,2018/07/07,,,,
2017-11-13_2017-11-19_S1B_S1A.tif,2017-11-13,2017-11-19,2017/11/16,,,3030.0,1825.0
2019-08-16_2019-08-28_S1B_S1B.tif,2019-08-16,2019-08-28,2019/08/22,,,,
2017-10-03_2017-10-09_S1B_S1A_T2.tif,2017-10-03,2017-10-09,2017/10/06,,,,
2017-10-20_2017-10-26_S1B_S1A.tif,2017-10-20,2017-10-26,2017/10/23,,7229.0,3219.0,2043.0
2017-05-29_2017-06-10_S1B_S1B_T2.tif,2017-05-29,2017-06-10,2017/06/04,,,,
2021-09-30_2021-10-12_S1A_S1A.tif,2021-09-30,2021-10-12,2021/10/06,,,3195.0,2014.0
2021-07-26_2021-08-07_S1B_S1B.tif,2021-07-26,2021-08-07,2021/08/01,,7257.0,3204.0,1919.0
2017-08-16_2017-08-22_S1B_S1A.tif,2017-08-16,2017-08-22,2017/08/19,10572.0,6857.0,3118.0,1890.0
2021-11-23_2021-11-29_S1B_S1A.tif,2021-11-23,2021-11-29,2021/11/26,,,3488.0,1882.0
2017-01-02_2017-01-08_S1B_S1A_T2.tif,2017-01-02,2017-01-08,2017/01/05,,6688.0,2902.0,
2020-10-28_2020-11-03_S1B_S1A_T2.tif,2020-10-28,2020-11-03,2020/10/31,,,,
2017-05-24_2017-05-30_S1B_S1A_T2.tif,2017-05-24,2017-05-30,2017/05/27,,,,
2018-08-17_2018-08-29_S1A_S1A.tif,2018-08-17,2018-08-29,2018/08/23,,,3099.0,1880.0
2022-09-23_2022-10-05_S1A_S1A.tif,2022-09-23,2022-10-05,2022/09/29,,,,
2019-03-15_2019-03-27_S1B_S1B.tif,2019-03-15,2019-03-27,2019/03/21,,,,
2017-06-05_2017-06-11_S1B_S1A.tif,2017-06-05,2017-06-11,2017/06/08,10545.0,6833.0,3029.0,1864.0
2021-05-28_2021-06-09_S1A_S1A.tif,2021-05-28,2021-06-09,2021/06/03,,7006.0,,
2022-04-22_2022-05-04_S1A_S1A_T2.tif,2022-04-22,2022-05-04,2022/04/28,,,,
2020-05-25_2020-06-06_S1B_S1B.tif,2020-05-25,2020-06-06,2020/05/31,,7040.0,3156.0,1862.0
2021-10-06_2021-10-12_S1B_S1A.tif,2021-10-06,2021-10-12,2021/10/09,,6827.0,3222.0,2031.0
2018-10-22_2018-10-28_S1B_S1A.tif,2018-10-22,2018-10-28,2018/10/25,,,3059.0,2235.0
2018-09-14_2018-09-20_S1B_S1A.tif,2018-09-14,2018-09-20,2018/09/17,,,,
2020-08-18_2020-08-30_S1A_S1A.tif,2020-08-18,2020-08-30,2020/08/24,,7082.0,3179.0,2020.0
2021-09-29_2021-10-05_S1B_S1A_T3.tif,2021-09-29,2021-10-05,2021/10/02,,,,
2020-09-10_2020-09-16_S1B_S1A_T2.tif,2020-09-10,2020-09-16,2020/09/13,,,,
2019-07-06_2019-07-12_S1B_S1A.tif,2019-07-06,2019-07-12,2019/07/09,9470.0,6538.0,3012.0,1930.0
2020-03-31_2020-04-06_S1B_S1A.tif,2020-03-31,2020-04-06,2020/04/03,,,,
2019-07-30_2019-08-05_S1B_S1A.tif,2019-07-30,2019-08-05,2019/08/02,9913.0,6588.0,3085.0,1957.0
2019-07-13_2019-07-19_S1B_S1A.tif,2019-07-13,2019-07-19,2019/07/16,9256.0,6655.0,3007.0,1851.0
2018-06-17_2018-06-23_S1B_S1A_T2.tif,2018-06-17,2018-06-23,2018/06/20,,,,
2020-05-25_2020-05-31_S1B_S1A_T2.tif,2020-05-25,2020-05-31,2020/05/28,,,,
2021-07-31_2021-08-06_S1B_S1A.tif,2021-07-31,2021-08-06,2021/08/03,11507.0,7059.0,3199.0,1905.0
2018-01-21_2018-01-27_S1B_S1A_T2.tif,2018-01-21,2018-01-27,2018/01/24,,7003.0,3306.0,1830.0
2019-02-13_2019-02-25_S1A_S1A.tif,2019-02-13,2019-02-25,2019/02/19,,,,
2021-02-26_2021-03-10_S1A_S1A.tif,2021-02-26,2021-03-10,2021/03/04,,,,
2022-04-27_2022-05-09_S1A_S1A.tif,2022-04-27,2022-05-09,2022/05/03,,,,1962.0
2018-12-16_2018-12-22_S1B_S1A.tif,2018-12-16,2018-12-22,2018/12/19,,,3129.0,
2021-06-13_2021-06-25_S1B_S1B.tif,2021-06-13,2021-06-25,2021/06/19,,6811.0,3080.0,1884.0
2021-07-19_2021-07-25_S1B_S1A_T2.tif,2021-07-19,2021-07-25,2021/07/22,,,,
2018-11-08_2018-11-14_S1B_S1A.tif,2018-11-08,2018-11-14,2018/11/11,,,3141.0,
2019-11-22_2019-11-28_S1B_S1A.tif,2019-11-22,2019-11-28,2019/11/25,,6607.0,3057.0,1924.0
2022-05-26_2022-06-07_S1A_S1A.tif,2022-05-26,2022-06-07,2022/06/01,,,,
2019-05-24_2019-05-30_S1B_S1A.tif,2019-05-24,2019-05-30,2019/05/27,,,,
2019-10-28_2019-11-09_S1A_S1A.tif,2019-10-28,2019-11-09,2019/11/03,,,2851.0,1944.0
2021-04-09_2021-04-21_S1B_S1B_T2.tif,2021-04-09,2021-04-21,2021/04/15,,,,
2016-04-29_2016-05-11_S1A_S1A_T3.tif,2016-04-29,2016-05-11,2016/05/05,,,,
2020-07-07_2020-07-19_S1B_S1B_T2.tif,2020-07-07,2020-07-19,2020/07/13,,,,
2018-03-08_2018-03-14_S1B_S1A.tif,2018-03-08,2018-03-14,2018/03/11,,,,1980.0
2021-06-25_2021-07-01_S1B_S1A.tif,2021-06-25,2021-07-01,2021/06/28,10947.0,6806.0,2761.0,1652.0
2020-08-05_2020-08-17_S1B_S1B_T2.tif,2020-08-05,2020-08-17,2020/08/11,,,,
2020-03-14_2020-03-26_S1B_S1B.tif,2020-03-14,2020-03-26,2020/03/20,,,,
2019-06-24_2019-06-30_S1B_S1A.tif,2019-06-24,2019-06-30,2019/06/27,10125.0,6532.0,3045.0,1984.0
2019-09-21_2019-09-27_S1B_S1A.tif,2019-09-21,2019-09-27,2019/09/24,,,,
2019-07-31_2019-08-12_S1A_S1A.tif,2019-07-31,2019-08-12,2019/08/06,,6681.0,3111.0,2013.0
2020-10-04_2020-10-16_S1B_S1B.tif,2020-10-04,2020-10-16,2020/10/10,,,,
2021-05-03_2021-05-09_S1B_S1A_T2.tif,2021-05-03,2021-05-09,2021/05/06,,,,
2019-09-10_2019-09-22_S1A_S1A.tif,2019-09-10,2019-09-22,2019/09/16,,6527.0,3156.0,1927.0
2019-12-28_2020-01-03_S1B_S1A_T2.tif,2019-12-28,2020-01-03,2019/12/31,,,,
2018-06-30_2018-07-12_S1A_S1A.tif,2018-06-30,2018-07-12,2018/07/06,,6975.0,3158.0,1911.0
2017-09-19_2017-09-25_S1B_S1A.tif,2017-09-19,2017-09-25,2017/09/22,,,,
2017-07-28_2017-08-03_S1B_S1A_T2.tif,2017-07-28,2017-08-03,2017/07/31,,,,
2019-09-16_2019-09-28_S1B_S1B.tif,2019-09-16,2019-09-28,2019/09/22,,6316.0,3168.0,2021.0
2016-03-05_2016-03-17_S1A_S1A.tif,2016-03-05,2016-03-17,2016/03/11,,,,2016.0
2020-11-21_2020-11-27_S1B_S1A.tif,2020-11-21,2020-11-27,2020/11/24,,6750.0,3297.0,1996.0
2021-01-25_2021-01-31_S1B_S1A_T2.tif,2021-01-25,2021-01-31,2021/01/28,,,,
2020-07-23_2020-08-04_S1A_S1A.tif,2020-07-23,2020-08-04,2020/07/29,,,,
2021-02-25_2021-03-03_S1B_S1A_T2.tif,2021-02-25,2021-03-03,2021/02/28,,,,
2021-05-20_2021-05-26_S1B_S1A.tif,2021-05-20,2021-05-26,2021/05/23,,7062.0,,1919.0
2021-10-11_2021-10-23_S1B_S1B_T2.tif,2021-10-11,2021-10-23,2021/10/17,,,,
2021-04-08_2021-04-20_S1A_S1A_T2.tif,2021-04-08,2021-04-20,2021/04/14,,,,
2017-07-22_2017-08-03_S1A_S1A.tif,2017-07-22,2017-08-03,2017/07/28,,6773.0,3002.0,1859.0
2020-03-31_2020-04-12_S1B_S1B.tif,2020-03-31,2020-04-12,2020/04/06,,,,
2019-06-12_2019-06-18_S1B_S1A.tif,2019-06-12,2019-06-18,2019/06/15,10053.0,6615.0,3008.0,1936.0
2019-09-04_2019-09-16_S1B_S1B_T2.tif,2019-09-04,2019-09-16,2019/09/10,,,,
2020-05-01_2020-05-13_S1B_S1B.tif,2020-05-01,2020-05-13,2020/05/07,,,,1872.0
2020-09-22_2020-09-28_S1B_S1A.tif,2020-09-22,2020-09-28,2020/09/25,,6908.0,2902.0,2034.0
2020-12-03_2020-12-09_S1B_S1A_T2.tif,2020-12-03,2020-12-09,2020/12/06,,,,
2020-12-10_2020-12-16_S1B_S1A.tif,2020-12-10,2020-12-16,2020/12/13,,,3201.0,1820.0
2016-05-06_2016-05-18_S1A_S1A_T2.tif,2016-05-06,2016-05-18,2016/05/12,7758.0,5823.0,,
2019-06-25_2019-07-07_S1A_S1A.tif,2019-06-25,2019-07-07,2019/07/01,,6445.0,3051.0,1926.0
2021-06-20_2021-07-02_S1B_S1B.tif,2021-06-20,2021-07-02,2021/06/26,,6822.0,3095.0,1957.0
2019-04-25_2019-05-01_S1B_S1A.tif,2019-04-25,2019-05-01,2019/04/28,10372.0,7086.0,,1940.0
2018-07-28_2018-08-03_S1B_S1A.tif,2018-07-28,2018-08-03,2018/07/31,,,,
2017-01-07_2017-01-13_S1B_S1A_T2.tif,2017-01-07,2017-01-13,2017/01/10,,6222.0,3237.0,1809.0
2020-05-08_2020-05-14_S1B_S1A_T2.tif,2020-05-08,2020-05-14,2020/05/11,,,,
2017-10-02_2017-10-14_S1A_S1A.tif,2017-10-02,2017-10-14,2017/10/08,,,2981.0,1855.0
2021-01-03_2021-01-09_S1B_S1A.tif,2021-01-03,2021-01-09,2021/01/06,,,3019.0,1699.0
2019-08-04_2019-08-10_S1B_S1A.tif,2019-08-04,2019-08-10,2019/08/07,,,,
2016-03-19_2016-03-31_S1A_S1A.tif,2016-03-19,2016-03-31,2016/03/25,,,,
2021-06-19_2021-07-01_S1A_S1A.tif,2021-06-19,2021-07-01,2021/06/25,,6876.0,3094.0,1947.0
2017-08-04_2017-08-16_S1B_S1B.tif,2017-08-04,2017-08-16,2017/08/10,,6791.0,3043.0,1850.0
2018-03-13_2018-03-19_S1B_S1A.tif,2018-03-13,2018-03-19,2018/03/16,,,,2007.0
2021-04-20_2021-05-02_S1A_S1A.tif,2021-04-20,2021-05-02,2021/04/26,,,,1918.0
2021-02-25_2021-03-03_S1B_S1A.tif,2021-02-25,2021-03-03,2021/02/28,,,2978.0,2148.0
2017-05-16_2017-05-28_S1A_S1A.tif,2017-05-16,2017-05-28,2017/05/22,,,,
2018-01-09_2018-01-15_S1B_S1A.tif,2018-01-09,2018-01-15,2018/01/12,,,,
2019-03-25_2019-03-31_S1B_S1A.tif,2019-03-25,2019-03-31,2019/03/28,,,,
2017-02-17_2017-02-23_S1B_S1A.tif,2017-02-17,2017-02-23,2017/02/20,,,2908.0,1794.0
2017-01-29_2017-02-04_S1B_S1A.tif,2017-01-29,2017-02-04,2017/02/01,,,2924.0,2013.0
2016-11-25_2016-12-01_S1B_S1A.tif,2016-11-25,2016-12-01,2016/11/28,,,2737.0,1700.0
2020-12-12_2020-12-18_S1B_S1A_T2.tif,2020-12-12,2020-12-18,2020/12/15,,7081.0,3364.0,1822.0
2020-03-14_2020-03-20_S1B_S1A.tif,2020-03-14,2020-03-20,2020/03/17,,,2890.0,1887.0
2017-02-05_2017-02-11_S1B_S1A.tif,2017-02-05,2017-02-11,2017/02/08,,,2836.0,1837.0
2017-04-18_2017-04-30_S1B_S1B.tif,2017-04-18,2017-04-30,2017/04/24,,,,1970.0
2019-01-07_2019-01-13_S1B_S1A.tif,2019-01-07,2019-01-13,2019/01/10,,8466.0,3057.0,1936.0
2017-10-08_2017-10-14_S1B_S1A.tif,2017-10-08,2017-10-14,2017/10/11,,,3101.0,1972.0
2018-12-09_2018-12-15_S1B_S1A.tif,2018-12-09,2018-12-15,2018/12/12,,7286.0,3339.0,2431.0
2018-07-05_2018-07-17_S1A_S1A.tif,2018-07-05,2018-07-17,2018/07/11,,6961.0,3124.0,1811.0
2016-09-03_2016-09-15_S1A_S1A.tif,2016-09-03,2016-09-15,2016/09/09,,5789.0,2791.0,
2018-06-12_2018-06-18_S1B_S1A_T2.tif,2018-06-12,2018-06-18,2018/06/15,,,,
2018-03-14_2018-03-26_S1A_S1A.tif,2018-03-14,2018-03-26,2018/03/20,,,,
2021-05-27_2021-06-02_S1B_S1A.tif,2021-05-27,2021-06-02,2021/05/30,11424.0,7084.0,,1892.0
2021-03-09_2021-03-21_S1B_S1B.tif,2021-03-09,2021-03-21,2021/03/15,,,,
2019-10-05_2019-10-17_S1B_S1B.tif,2019-10-05,2019-10-17,2019/10/11,,,2884.0,1883.0
2019-05-31_2019-06-06_S1B_S1A_T2.tif,2019-05-31,2019-06-06,2019/06/03,,,,
2020-12-05_2020-12-11_S1B_S1A.tif,2020-12-05,2020-12-11,2020/12/08,,,3010.0,
2018-07-29_2018-08-10_S1A_S1A.tif,2018-07-29,2018-08-10,2018/08/04,,7212.0,3176.0,1824.0
2020-02-02_2020-02-08_S1B_S1A.tif,2020-02-02,2020-02-08,2020/02/05,,,3081.0,1873.0
2019-01-26_2019-02-01_S1B_S1A_T2.tif,2019-01-26,2019-02-01,2019/01/29,,,,
2021-07-19_2021-07-31_S1B_S1B_T2.tif,2021-07-19,2021-07-31,2021/07/25,,,,
2017-06-29_2017-07-05_S1B_S1A_T2.tif,2017-06-29,2017-07-05,2017/07/02,,,,
2020-08-29_2020-09-10_S1B_S1B.tif,2020-08-29,2020-09-10,2020/09/04,,7051.0,2997.0,1903.0
2022-04-22_2022-05-04_S1A_S1A.tif,2022-04-22,2022-05-04,2022/04/28,,,2979.0,1944.0
2017-08-04_2017-08-10_S1B_S1A.tif,2017-08-04,2017-08-10,2017/08/07,10427.0,6936.0,3025.0,1823.0
2019-02-05_2019-02-11_S1B_S1A_T2.tif,2019-02-05,2019-02-11,2019/02/08,,,,
2021-08-31_2021-09-12_S1B_S1B.tif,2021-08-31,2021-09-12,2021/09/06,,7102.0,3155.0,1930.0
2020-02-26_2020-03-09_S1B_S1B.tif,2020-02-26,2020-03-09,2020/03/03,,,,
2019-05-26_2019-06-01_S1B_S1A.tif,2019-05-26,2019-06-01,2019/05/29,10026.0,6772.0,3037.0,1867.0
2021-06-08_2021-06-14_S1B_S1A.tif,2021-06-08,2021-06-14,2021/06/11,11189.0,6781.0,3000.0,1817.0
2019-09-04_2019-09-10_S1B_S1A.tif,2019-09-04,2019-09-10,2019/09/07,8428.0,6641.0,2911.0,1900.0
2020-06-23_2020-07-05_S1B_S1B.tif,2020-06-23,2020-07-05,2020/06/29,,,,
2020-12-17_2020-12-23_S1B_S1A.tif,2020-12-17,2020-12-23,2020/12/20,,,,
2020-08-29_2020-09-04_S1B_S1A_T3.tif,2020-08-29,2020-09-04,2020/09/01,,,,
2018-04-24_2018-05-06_S1A_S1A.tif,2018-04-24,2018-05-06,2018/04/30,,,,1815.0
2019-01-12_2019-01-18_S1B_S1A.tif,2019-01-12,2019-01-18,2019/01/15,,,,
2018-04-12_2018-04-24_S1A_S1A.tif,2018-04-12,2018-04-24,2018/04/18,,,,1929.0
2017-09-08_2017-09-20_S1A_S1A.tif,2017-09-08,2017-09-20,2017/09/14,,6753.0,3067.0,1922.0
2018-12-26_2019-01-01_S1B_S1A_T2.tif,2018-12-26,2019-01-01,2018/12/29,,,,
2018-07-11_2018-07-23_S1B_S1B.tif,2018-07-11,2018-07-23,2018/07/17,,7110.0,3148.0,1872.0
2019-09-05_2019-09-17_S1A_S1A.tif,2019-09-05,2019-09-17,2019/09/11,,6316.0,2908.0,1914.0
2017-07-21_2017-08-02_S1B_S1B.tif,2017-07-21,2017-08-02,2017/07/27,,,,
2021-01-03_2021-01-09_S1B_S1A_T2.tif,2021-01-03,2021-01-09,2021/01/06,,,,
2019-11-03_2019-11-15_S1B_S1B.tif,2019-11-03,2019-11-15,2019/11/09,,,2988.0,1945.0
2019-04-02_2019-04-14_S1A_S1A.tif,2019-04-02,2019-04-14,2019/04/08,,,,
2020-07-29_2020-08-10_S1B_S1B.tif,2020-07-29,2020-08-10,2020/08/04,,,,
2020-09-29_2020-10-11_S1B_S1B.tif,2020-09-29,2020-10-11,2020/10/05,,,3190.0,1919.0
2021-06-08_2021-06-14_S1B_S1A_T2.tif,2021-06-08,2021-06-14,2021/06/11,,,,
2019-08-18_2019-08-30_S1B_S1B.tif,2019-08-18,2019-08-30,2019/08/24,,6422.0,3093.0,1882.0
2018-02-05_2018-02-17_S1B_S1B.tif,2018-02-05,2018-02-17,2018/02/11,,,,
2020-02-24_2020-03-01_S1B_S1A.tif,2020-02-24,2020-03-01,2020/02/27,,,,
2017-04-06_2017-04-18_S1B_S1B.tif,2017-04-06,2017-04-18,2017/04/12,,,,
2017-10-15_2017-10-27_S1B_S1B.tif,2017-10-15,2017-10-27,2017/10/21,,,3116.0,2023.0
2017-10-14_2017-10-26_S1A_S1A.tif,2017-10-14,2017-10-26,2017/10/20,,,3058.0,1880.0
2021-04-26_2021-05-08_S1B_S1B_T2.tif,2021-04-26,2021-05-08,2021/05/02,,,,
2020-08-17_2020-08-29_S1B_S1B_T2.tif,2020-08-17,2020-08-29,2020/08/23,,,,
2017-02-10_2017-02-16_S1B_S1A.tif,2017-02-10,2017-02-16,2017/02/13,,,2887.0,2123.0
2017-09-20_2017-10-02_S1A_S1A.tif,2017-09-20,2017-10-02,2017/09/26,,6613.0,2983.0,1803.0
2017-04-17_2017-04-29_S1A_S1A.tif,2017-04-17,2017-04-29,2017/04/23,,,,
2018-07-28_2018-08-09_S1B_S1B.tif,2018-07-28,2018-08-09,2018/08/03,,,,
2018-01-31_2018-02-06_S1B_S1A.tif,2018-01-31,2018-02-06,2018/02/03,,,,
2020-06-30_2020-07-12_S1B_S1B.tif,2020-06-30,2020-07-12,2020/07/06,,6895.0,3072.0,1902.0
2021-07-07_2021-07-13_S1B_S1A.tif,2021-07-07,2021-07-13,2021/07/10,11293.0,6728.0,3027.0,1913.0
2021-07-07_2021-07-13_S1B_S1A_T2.tif,2021-07-07,2021-07-13,2021/07/10,,,,
2019-04-07_2019-04-19_S1A_S1A.tif,2019-04-07,2019-04-19,2019/04/13,,,,1948.0
2019-07-19_2019-07-31_S1A_S1A.tif,2019-07-19,2019-07-31,2019/07/25,,6621.0,3047.0,1881.0
2019-06-19_2019-06-25_S1B_S1A.tif,2019-06-19,2019-06-25,2019/06/22,9732.0,6688.0,3002.0,1864.0
2018-06-12_2018-06-24_S1B_S1B.tif,2018-06-12,2018-06-24,2018/06/18,,7216.0,3219.0,1968.0
2019-12-04_2019-12-10_S1B_S1A.tif,2019-12-04,2019-12-10,2019/12/07,,,2956.0,1923.0
2017-09-21_2017-09-27_S1B_S1A.tif,2017-09-21,2017-09-27,2017/09/24,,6808.0,2760.0,1728.0
2017-08-09_2017-08-15_S1B_S1A_T2.tif,2017-08-09,2017-08-15,2017/08/12,,,,
2021-10-05_2021-10-17_S1A_S1A.tif,2021-10-05,2021-10-17,2021/10/11,,,3255.0,1990.0
2021-10-04_2021-10-10_S1B_S1A.tif,2021-10-04,2021-10-10,2021/10/07,,,,
2017-12-31_2018-01-06_S1B_S1A.tif,2017-12-31,2018-01-06,2018/01/03,,,3079.0,
2021-09-05_2021-09-11_S1B_S1A_T2.tif,2021-09-05,2021-09-11,2021/09/08,,,,
2018-04-25_2018-05-07_S1B_S1B.tif,2018-04-25,2018-05-07,2018/05/01,,,,
2019-07-18_2019-07-24_S1B_S1A.tif,2019-07-18,2019-07-24,2019/07/21,9553.0,6486.0,3064.0,1863.0
2019-01-21_2019-01-27_S1B_S1A.tif,2019-01-21,2019-01-27,2019/01/24,,,3214.0,
2020-01-21_2020-01-27_S1B_S1A_T2.tif,2020-01-21,2020-01-27,2020/01/24,,,,
2017-11-20_2017-11-26_S1B_S1A.tif,2017-11-20,2017-11-26,2017/11/23,,,2973.0,1927.0
2018-05-24_2018-05-30_S1B_S1A.tif,2018-05-24,2018-05-30,2018/05/27,11951.0,7168.0,,2165.0
2021-05-26_2021-06-07_S1A_S1A.tif,2021-05-26,2021-06-07,2021/06/01,,7033.0,,
2017-01-12_2017-01-18_S1B_S1A.tif,2017-01-12,2017-01-18,2017/01/15,,,2864.0,1816.0
2016-12-31_2017-01-06_S1B_S1A_T2.tif,2016-12-31,2017-01-06,2017/01/03,,,,
2019-02-12_2019-02-24_S1B_S1B.tif,2019-02-12,2019-02-24,2019/02/18,,,,1901.0
2016-04-12_2016-04-24_S1A_S1A_T2.tif,2016-04-12,2016-04-24,2016/04/18,7966.0,5829.0,3121.0,
2020-07-06_2020-07-18_S1A_S1A_T2.tif,2020-07-06,2020-07-18,2020/07/12,,,,
2020-06-17_2020-06-29_S1A_S1A.tif,2020-06-17,2020-06-29,2020/06/23,,,,
2017-07-17_2017-07-29_S1A_S1A.tif,2017-07-17,2017-07-29,2017/07/23,,6842.0,3006.0,1837.0
2017-09-07_2017-09-19_S1B_S1B.tif,2017-09-07,2017-09-19,2017/09/13,,,,
2017-01-07_2017-01-13_S1B_S1A.tif,2017-01-07,2017-01-13,2017/01/10,,,,
2018-03-12_2018-03-24_S1A_S1A_T2.tif,2018-03-12,2018-03-24,2018/03/18,,,,
2017-05-17_2017-05-23_S1B_S1A.tif,2017-05-17,2017-05-23,2017/05/20,10971.0,6857.0,3152.0,2067.0
2019-03-26_2019-04-07_S1A_S1A.tif,2019-03-26,2019-04-07,2019/04/01,,,,1858.0
2016-12-26_2017-01-01_S1B_S1A.tif,2016-12-26,2017-01-01,2016/12/29,,,,
2017-08-09_2017-08-21_S1B_S1B_T2.tif,2017-08-09,2017-08-21,2017/08/15,,,,
2017-05-23_2017-06-04_S1A_S1A.tif,2017-05-23,2017-06-04,2017/05/29,,6775.0,2960.0,1760.0
2017-08-10_2017-08-22_S1A_S1A.tif,2017-08-10,2017-08-22,2017/08/16,,6716.0,3112.0,1919.0
2020-05-20_2020-05-26_S1B_S1A.tif,2020-05-20,2020-05-26,2020/05/23,,7391.0,3142.0,2023.0
2021-05-08_2021-05-14_S1B_S1A.tif,2021-05-08,2021-05-14,2021/05/11,,6822.0,,2210.0
2018-08-04_2018-08-16_S1B_S1B.tif,2018-08-04,2018-08-16,2018/08/10,,7313.0,3209.0,1935.0
2020-07-17_2020-07-23_S1B_S1A.tif,2020-07-17,2020-07-23,2020/07/20,,,,
2019-05-19_2019-05-31_S1B_S1B.tif,2019-05-19,2019-05-31,2019/05/25,9929.0,6669.0,3177.0,1884.0
2019-07-07_2019-07-19_S1A_S1A.tif,2019-07-07,2019-07-19,2019/07/13,,6665.0,3025.0,1906.0
2020-08-16_2020-08-28_S1A_S1A.tif,2020-08-16,2020-08-28,2020/08/22,,,,
2018-08-29_2018-09-10_S1A_S1A.tif,2018-08-29,2018-09-10,2018/09/04,,7125.0,3334.0,1966.0
2019-12-30_2020-01-05_S1B_S1A_T2.tif,2019-12-30,2020-01-05,2020/01/02,,6964.0,3380.0,
2016-05-04_2016-05-16_S1A_S1A.tif,2016-05-04,2016-05-16,2016/05/10,,5811.0,,
2018-03-13_2018-03-25_S1B_S1B.tif,2018-03-13,2018-03-25,2018/03/19,,,,
2021-10-30_2021-11-05_S1B_S1A.tif,2021-10-30,2021-11-05,2021/11/02,,,3238.0,2033.0
2018-03-18_2018-03-24_S1B_S1A_T2.tif,2018-03-18,2018-03-24,2018/03/21,,,,
2017-05-18_2017-05-30_S1A_S1A_T2.tif,2017-05-18,2017-05-30,2017/05/24,,,,
2021-01-20_2021-01-26_S1B_S1A.tif,2021-01-20,2021-01-26,2021/01/23,,,3148.0,1826.0
2018-10-09_2018-10-21_S1A_S1A.tif,2018-10-09,2018-10-21,2018/10/15,,,3155.0,1905.0
2020-06-07_2020-06-19_S1A_S1A.tif,2020-06-07,2020-06-19,2020/06/13,,7040.0,3167.0,1879.0
2019-08-05_2019-08-17_S1A_S1A.tif,2019-08-05,2019-08-17,2019/08/11,,6591.0,3134.0,1897.0
2017-09-09_2017-09-21_S1B_S1B.tif,2017-09-09,2017-09-21,2017/09/15,,6905.0,3057.0,1908.0
2018-01-26_2018-02-01_S1B_S1A.tif,2018-01-26,2018-02-01,2018/01/29,,,2998.0,
2021-09-17_2021-09-29_S1B_S1B_T2.tif,2021-09-17,2021-09-29,2021/09/23,,,,
2020-06-25_2020-07-01_S1B_S1A.tif,2020-06-25,2020-07-01,2020/06/28,11712.0,7089.0,3118.0,1927.0
2018-07-18_2018-07-24_S1B_S1A.tif,2018-07-18,2018-07-24,2018/07/21,11747.0,7196.0,3166.0,1792.0
2021-04-27_2021-05-09_S1A_S1A.tif,2021-04-27,2021-05-09,2021/05/03,,6937.0,,1923.0
2022-05-16_2022-05-28_S1A_S1A.tif,2022-05-16,2022-05-28,2022/05/22,,,,
2020-12-17_2020-12-23_S1B_S1A_T2.tif,2020-12-17,2020-12-23,2020/12/20,,,,
2019-04-25_2019-05-01_S1B_S1A_T2.tif,2019-04-25,2019-05-01,2019/04/28,,,,
2016-05-18_2016-05-30_S1A_S1A.tif,2016-05-18,2016-05-30,2016/05/24,,5786.0,2865.0,
2020-09-04_2020-09-16_S1A_S1A.tif,2020-09-04,2020-09-16,2020/09/10,,7091.0,2907.0,1922.0
2016-05-04_2016-05-16_S1A_S1A_T2.tif,2016-05-04,2016-05-16,2016/05/10,,,,
2021-01-27_2021-02-02_S1B_S1A_T2.tif,2021-01-27,2021-02-02,2021/01/30,,,,
2020-01-26_2020-02-01_S1B_S1A_T2.tif,2020-01-26,2020-02-01,2020/01/29,,,,
2017-04-30_2017-05-06_S1B_S1A.tif,2017-04-30,2017-05-06,2017/05/03,,,,
2018-08-09_2018-08-15_S1B_S1A.tif,2018-08-09,2018-08-15,2018/08/12,,,,
2020-09-17_2020-09-23_S1B_S1A.tif,2020-09-17,2020-09-23,2020/09/20,,7186.0,3189.0,1938.0
2018-12-26_2019-01-01_S1B_S1A.tif,2018-12-26,2019-01-01,2018/12/29,,,3217.0,2259.0
2019-03-15_2019-03-21_S1B_S1A_T2.tif,2019-03-15,2019-03-21,2019/03/18,,,,
2019-10-17_2019-10-23_S1B_S1A_T2.tif,2019-10-17,2019-10-23,2019/10/20,,,,
2016-04-24_2016-05-06_S1A_S1A_T2.tif,2016-04-24,2016-05-06,2016/04/30,7743.0,,,
2020-06-30_2020-07-06_S1B_S1A.tif,2020-06-30,2020-07-06,2020/07/03,,6948.0,3105.0,1852.0
2018-06-22_2018-06-28_S1B_S1A.tif,2018-06-22,2018-06-28,2018/06/25,,,,
2020-01-23_2020-01-29_S1B_S1A_T2.tif,2020-01-23,2020-01-29,2020/01/26,,,3505.0,
2017-07-23_2017-08-04_S1B_S1B.tif,2017-07-23,2017-08-04,2017/07/29,,6874.0,3036.0,1850.0
2018-08-23_2018-09-04_S1B_S1B.tif,2018-08-23,2018-09-04,2018/08/29,,7044.0,3151.0,1964.0
2020-04-26_2020-05-08_S1B_S1B.tif,2020-04-26,2020-05-08,2020/05/02,,,,1919.0
2017-07-28_2017-08-03_S1B_S1A.tif,2017-07-28,2017-08-03,2017/07/31,10592.0,6631.0,2991.0,1794.0
2018-03-06_2018-03-12_S1B_S1A.tif,2018-03-06,2018-03-12,2018/03/09,,,,
